age,exit,travel,dept,homeDist,edu,id,envrStf,gender,jobLvl,jobStf,marital,monthSal,pastComp,overtime,salInc,relStf,workYrs,wlBal,compYrs,lastPromYrs,currManYrs
45,No,Rarely,Research & Development,25,College,1888,Medium,Female,2,Very High,Married,5906,0,No,13,Very High,10,Good,9,3,8
36,No,Frequently,Human Resources,2,Below College,1890,Medium,Male,2,Very High,Single,3886,1,No,21,Very High,10,Good,10,0,8
40,No,Rarely,Research & Development,1,Master,1892,Low,Male,4,Low,Divorced,16823,2,No,11,Low,22,Better,19,11,16
26,No,Rarely,Research & Development,1,College,1893,Medium,Female,1,High,Married,2933,1,Yes,13,High,1,Good,1,1,0
27,No,Rarely,Sales,2,College,1898,Low,Female,2,High,Single,6500,0,No,14,Medium,9,Good,8,0,7
48,No,Frequently,Research & Development,22,Bachelor,1900,Very High,Female,4,Very High,Divorced,17174,3,No,11,Medium,24,Better,22,4,7
44,No,Rarely,Research & Development,1,Master,1903,Medium,Male,2,Low,Married,5033,2,No,15,Very High,10,Better,2,2,2
34,Yes,None,Research & Development,16,Master,1905,Very High,Male,1,Low,Married,2307,1,Yes,23,Medium,5,Better,5,3,0
56,Yes,Rarely,Research & Development,24,College,1907,Low,Male,1,Very High,Single,2587,1,No,16,Very High,5,Better,4,1,0
36,No,Rarely,Sales,17,College,1908,High,Male,2,Medium,Married,5507,2,No,16,High,12,Bad,4,1,3
41,No,Rarely,Sales,8,Bachelor,1909,High,Female,2,Medium,Married,4393,5,No,21,High,14,Better,5,1,4
42,No,Rarely,Research & Development,6,Bachelor,1911,High,Male,3,Low,Married,13348,9,No,13,Medium,18,Best,13,5,7
31,No,Rarely,Sales,10,College,1912,High,Female,2,Very High,Divorced,6583,2,Yes,11,Very High,8,Better,5,1,4
34,No,Rarely,Sales,3,Below College,1915,Very High,Female,2,Very High,Married,8103,3,Yes,12,High,9,Good,4,0,1
31,No,Rarely,Research & Development,4,Bachelor,1916,Low,Female,1,High,Divorced,3978,8,No,12,Medium,4,Good,2,2,2
26,No,Frequently,Research & Development,6,Bachelor,1918,High,Male,1,Very High,Married,2544,0,No,18,Low,8,Better,7,7,7
45,No,Frequently,Research & Development,1,Master,1922,Medium,Male,2,High,Single,5399,4,No,12,High,12,Better,4,0,3
33,No,Rarely,Sales,10,Master,1924,Medium,Male,2,High,Single,5487,1,No,14,Medium,10,Good,10,0,9
28,No,Frequently,Sales,1,College,1927,High,Male,2,Very High,Married,6834,1,Yes,12,High,7,Better,7,0,7
29,Yes,Frequently,Sales,24,Bachelor,1928,High,Male,1,Low,Single,1091,1,No,17,Very High,1,Better,1,0,0
39,No,None,Sales,21,Master,1929,Low,Female,2,High,Married,5736,6,No,19,High,10,Better,3,1,2
27,No,Rarely,Research & Development,2,Master,1931,Medium,Male,1,Medium,Married,2226,1,No,11,High,6,Good,5,1,2
34,No,Frequently,Research & Development,22,Master,1932,High,Male,2,Very High,Married,5747,1,Yes,15,Medium,16,Better,15,6,11
28,Yes,Rarely,Sales,13,College,1933,Very High,Female,2,High,Single,9854,3,Yes,11,Very High,6,Better,2,2,2
47,No,None,Research & Development,14,Master,1934,High,Male,2,Medium,Married,5467,8,No,18,High,16,Best,8,1,7
56,No,Rarely,Sales,11,Doctor,1935,Very High,Female,2,Low,Married,5380,4,No,16,High,6,Better,0,0,0
39,No,Rarely,Research & Development,9,College,1936,Low,Male,2,Low,Married,5151,1,No,25,Very High,10,Better,10,7,9
38,No,Frequently,Research & Development,8,Bachelor,1937,Very High,Female,2,Medium,Divorced,2133,1,Yes,16,High,20,Better,20,0,7
58,No,Rarely,Sales,21,Bachelor,1938,Very High,Female,4,Very High,Married,17875,4,Yes,13,High,29,Good,1,0,0
32,Yes,Frequently,Research & Development,5,College,1939,Low,Female,1,High,Single,2432,3,Yes,14,Low,8,Better,4,0,3
38,No,Rarely,Research & Development,9,College,1940,Medium,Male,1,Very High,Divorced,4771,2,No,19,Very High,10,Best,5,0,3
49,No,Frequently,Research & Development,2,Below College,1941,Medium,Male,5,Very High,Married,19161,3,No,15,Very High,28,Better,5,4,3
42,No,Rarely,Sales,12,Master,1943,Medium,Male,2,Very High,Divorced,5087,3,Yes,12,High,14,Better,0,0,0
27,Yes,Frequently,Human Resources,22,Bachelor,1944,Low,Female,1,Medium,Married,2863,1,No,12,Low,1,Better,1,0,0
35,No,Rarely,Sales,18,Master,1945,Medium,Male,2,Low,Married,5561,0,No,16,Very High,6,Bad,5,0,4
28,No,None,Research & Development,16,Bachelor,1947,High,Male,1,High,Single,2144,1,No,14,High,5,Good,5,1,4
31,No,None,Research & Development,3,College,1948,High,Male,1,Low,Divorced,3065,1,Yes,13,Very High,4,Best,4,2,3
36,No,None,Research & Development,9,Master,1949,Low,Male,1,Medium,Married,2810,1,No,22,Medium,5,Better,5,0,2
34,No,Rarely,Sales,1,Bachelor,1950,Low,Male,3,Very High,Single,9888,1,No,21,Low,14,Good,14,2,1
34,No,Rarely,Sales,13,Master,1951,Very High,Male,3,High,Divorced,8628,1,No,18,High,9,Good,8,1,1
26,No,Rarely,Research & Development,1,Bachelor,1952,High,Male,1,Low,Single,2867,0,No,13,Very High,8,Good,7,7,6
29,No,Rarely,Research & Development,1,Bachelor,1954,Low,Male,2,Low,Married,5373,0,No,12,Low,6,Good,5,0,2
32,No,None,Research & Development,15,Master,1955,High,Female,2,Very High,Divorced,6667,5,No,18,Medium,9,Better,5,1,2
31,No,Frequently,Research & Development,1,Bachelor,1956,Very High,Male,2,Low,Married,5003,1,No,21,Medium,10,Better,10,8,7
28,Yes,Rarely,Research & Development,17,Bachelor,1960,High,Male,1,Very High,Divorced,2367,5,No,12,Low,6,Good,4,0,3
38,No,Rarely,Sales,1,Bachelor,1961,Low,Male,1,Low,Single,2858,4,No,14,Low,20,Good,1,0,0
35,No,Rarely,Sales,7,Master,1962,High,Female,2,Very High,Married,5204,1,Yes,11,Very High,10,Better,10,0,9
27,No,Rarely,Sales,9,Bachelor,1965,Very High,Male,2,Very High,Single,4105,1,No,14,Low,7,Better,7,0,7
32,No,Rarely,Research & Development,5,Master,1966,Very High,Male,2,Very High,Single,9679,8,No,24,Medium,8,Better,1,0,0
31,Yes,Frequently,Sales,26,Master,1967,Low,Male,2,Very High,Married,5617,1,Yes,11,High,10,Better,10,0,8
53,Yes,Rarely,Sales,24,Master,1968,Low,Male,3,Low,Single,10448,6,Yes,13,Medium,15,Good,2,2,2
54,No,Rarely,Research & Development,9,College,1969,Low,Female,2,High,Married,2897,3,No,11,High,9,Good,4,2,3
33,No,Frequently,Research & Development,7,College,1970,Very High,Male,2,High,Divorced,5968,1,No,20,High,9,Better,9,2,8
43,No,Rarely,Research & Development,11,Bachelor,1971,Low,Male,3,High,Married,7510,1,No,17,Medium,10,Better,10,0,9
38,No,Frequently,Human Resources,1,Master,1972,Very High,Male,1,Medium,Married,2991,0,Yes,11,Medium,7,Better,6,1,2
55,No,Rarely,Human Resources,26,Master,1973,High,Male,5,Medium,Married,19636,4,Yes,18,Low,35,Better,10,1,4
31,No,Rarely,Research & Development,2,Below College,1974,Very High,Female,1,Very High,Divorced,1129,1,Yes,11,High,1,Better,1,0,0
39,No,Rarely,Sales,15,Master,1975,Medium,Male,4,Low,Single,13341,0,No,12,Low,21,Better,20,11,10
42,No,None,Research & Development,23,College,1976,Very High,Male,2,High,Single,4332,1,No,12,Very High,20,Better,20,3,7
31,No,None,Research & Development,10,Bachelor,1979,High,Female,3,High,Married,11031,4,No,20,High,13,Best,11,4,8
54,No,Rarely,Research & Development,10,Bachelor,1980,High,Female,2,Low,Single,4440,6,Yes,19,Very High,9,Better,5,1,4
24,No,Rarely,Research & Development,1,College,1981,Medium,Male,2,High,Single,4617,1,No,12,Medium,4,Good,4,1,2
23,No,Rarely,Research & Development,12,College,1982,Very High,Male,1,Very High,Single,2647,1,No,13,High,5,Best,5,1,4
40,No,Frequently,Research & Development,11,Bachelor,1985,Very High,Female,2,High,Married,6323,1,No,11,Low,10,Best,10,9,4
40,No,Rarely,Sales,2,College,1986,Medium,Female,2,Medium,Married,5677,3,No,14,High,15,Better,11,5,10
25,No,Rarely,Human Resources,2,Bachelor,1987,High,Female,1,Medium,Married,2187,4,No,14,High,6,Better,2,1,2
30,No,Rarely,Research & Development,1,College,1989,Very High,Male,1,Medium,Married,3748,1,No,13,High,12,Good,12,1,7
25,No,Rarely,Research & Development,2,Below College,1992,Very High,Male,1,High,Divorced,3977,6,Yes,19,High,7,Good,2,0,2
47,No,Rarely,Research & Development,25,Bachelor,1993,Low,Male,3,High,Single,8633,2,No,23,Medium,25,Better,17,12,11
33,No,None,Research & Development,1,College,1994,Medium,Male,1,High,Divorced,2008,1,No,12,High,1,Good,1,0,0
38,No,Rarely,Sales,1,Master,1995,Very High,Male,2,Medium,Married,4440,0,No,15,Low,16,Better,15,5,8
31,No,Rarely,Sales,2,College,1996,Low,Male,1,High,Married,3067,0,No,19,High,3,Better,2,1,2
38,No,Frequently,Research & Development,6,Master,1997,Low,Male,2,High,Married,5321,2,No,11,Very High,10,Better,8,7,7
42,No,Rarely,Research & Development,18,Master,1998,Very High,Male,2,Low,Divorced,5410,6,Yes,17,High,9,Good,4,1,2
41,No,Rarely,Research & Development,1,Bachelor,1999,Very High,Male,1,Very High,Married,2782,3,No,22,Low,12,Better,5,1,0
47,No,None,Research & Development,1,Below College,2000,High,Female,3,Medium,Married,11957,0,No,18,Low,14,Bad,13,5,12
35,No,Rarely,Research & Development,11,Master,2003,Very High,Male,1,High,Married,2660,7,Yes,11,High,5,Better,2,2,2
22,No,Rarely,Research & Development,1,College,2007,Very High,Male,1,High,Single,3375,0,No,12,Very High,4,Best,3,1,2
35,No,Rarely,Research & Development,9,Master,2008,Medium,Male,2,High,Single,5098,1,No,19,Medium,10,Better,10,0,8
33,No,Rarely,Research & Development,15,College,2009,Medium,Female,2,Very High,Married,4878,0,Yes,13,Low,10,Better,9,8,1
32,No,Rarely,Research & Development,29,Master,2010,High,Female,1,Medium,Single,2837,1,No,13,High,6,Better,6,4,1
40,No,Rarely,Research & Development,1,Master,2012,Low,Male,1,Very High,Married,2406,8,No,19,High,8,Good,1,0,0
32,No,Rarely,Sales,1,Master,2013,Medium,Male,1,Medium,Married,2269,0,No,14,Medium,3,Better,2,2,2
39,No,Rarely,Research & Development,24,Below College,2014,Low,Male,2,Very High,Single,4108,7,No,13,Low,18,Better,7,1,7
38,No,Rarely,Research & Development,10,Bachelor,2015,Medium,Female,3,High,Married,13206,3,No,12,Low,20,Better,18,1,11
32,No,Rarely,Sales,1,Master,2016,High,Female,3,Very High,Married,10422,1,No,19,High,14,Better,14,5,7
37,No,Rarely,Research & Development,10,Bachelor,2017,High,Female,3,Very High,Married,13744,1,Yes,25,Low,16,Better,16,6,8
25,No,Rarely,Sales,8,College,2018,Low,Female,2,High,Divorced,4907,0,Yes,22,Medium,6,Good,5,0,4
52,No,None,Sales,29,Master,2019,Low,Male,1,Very High,Divorced,3482,2,No,15,Medium,16,Good,9,0,0
44,No,Rarely,Research & Development,1,Bachelor,2020,Medium,Male,1,Very High,Single,2436,6,Yes,12,High,6,Better,4,1,2
21,No,Rarely,Sales,5,Below College,2021,High,Male,1,Low,Single,2380,1,Yes,11,Very High,2,Better,2,1,2
39,No,None,Research & Development,9,Bachelor,2022,Very High,Male,5,Very High,Single,19431,2,No,13,High,21,Good,6,1,3
23,Yes,Frequently,Sales,9,Bachelor,2023,Very High,Male,1,Low,Married,1790,1,No,19,Low,1,Good,1,1,0
36,No,Rarely,Sales,3,Bachelor,2024,Low,Female,3,Very High,Married,7644,0,No,19,High,10,Better,9,3,4
36,No,Frequently,Research & Development,4,College,2025,Very High,Female,2,Medium,Divorced,5131,7,No,13,Medium,18,Better,4,0,2
56,No,None,Research & Development,1,Master,2026,High,Male,2,High,Divorced,6306,1,No,21,Low,13,Good,13,1,9
29,Yes,Rarely,Research & Development,1,Master,2027,Low,Male,1,Very High,Married,4787,9,Yes,14,Medium,4,Best,2,2,2
42,No,Rarely,Research & Development,2,Bachelor,2031,Low,Male,5,High,Married,18880,5,No,11,Low,24,Good,22,4,14
56,Yes,Rarely,Research & Development,7,College,2032,Very High,Male,1,High,Married,2339,8,No,11,Very High,14,Bad,10,9,8
41,No,Rarely,Research & Development,28,Master,2034,Low,Female,4,Medium,Married,13570,0,No,23,High,21,Better,20,0,10
34,No,Rarely,Sales,28,Bachelor,2035,Very High,Female,2,High,Married,6712,1,No,21,Very High,8,Better,8,1,7
36,No,None,Sales,15,Master,2036,Very High,Male,2,Very High,Divorced,5406,1,No,24,Low,15,Good,15,11,11
41,No,Rarely,Sales,3,Bachelor,2037,High,Male,2,Medium,Divorced,8938,2,No,11,High,14,Better,5,0,4
32,No,Rarely,Research & Development,2,Bachelor,2038,Very High,Male,1,Low,Single,2439,1,No,14,Very High,4,Better,4,1,2
35,No,Rarely,Human Resources,26,Master,2040,High,Female,3,Very High,Single,8837,1,Yes,16,High,9,Better,9,1,7
38,No,Rarely,Sales,10,College,2041,Low,Female,2,Very High,Married,5343,1,No,11,High,10,Better,10,1,9
50,Yes,Frequently,Sales,1,Master,2044,Medium,Male,2,High,Divorced,6728,7,No,12,Very High,12,Better,6,0,1
36,No,Rarely,Sales,11,Master,2045,Medium,Female,2,Very High,Married,6652,4,No,13,Low,8,Good,6,0,0
45,No,Rarely,Sales,20,Bachelor,2046,Very High,Female,2,High,Single,4850,8,No,15,High,8,Better,5,0,1
40,No,Rarely,Research & Development,2,Master,2048,High,Male,1,High,Single,2809,2,No,14,Very High,8,Better,2,2,2
35,No,Frequently,Research & Development,18,Master,2049,High,Male,2,High,Married,5689,1,Yes,14,Very High,10,Best,10,0,2
40,No,Rarely,Research & Development,2,Master,2051,High,Female,1,High,Married,2001,2,No,14,Medium,20,Better,5,0,2
35,No,Rarely,Research & Development,1,Master,2052,High,Female,1,Very High,Married,2977,1,No,12,Very High,4,Better,4,1,1
29,No,Rarely,Research & Development,13,College,2053,Very High,Male,2,Medium,Married,4025,4,Yes,13,Low,10,Better,4,0,3
29,No,Rarely,Research & Development,28,Master,2054,Very High,Female,1,Low,Single,3785,1,No,14,Medium,5,Bad,5,0,4
50,Yes,Rarely,Sales,28,Bachelor,2055,Very High,Male,3,Low,Divorced,10854,4,Yes,13,Medium,20,Better,3,2,0
39,No,Rarely,Sales,24,Below College,2056,Medium,Female,4,Very High,Married,12031,0,No,11,Low,21,Good,20,9,6
31,No,None,Research & Development,5,Bachelor,2057,Medium,Male,2,Low,Single,9936,0,No,19,Medium,10,Better,9,1,7
26,No,Rarely,Sales,5,Bachelor,2060,Very High,Female,1,High,Single,2966,0,No,18,Very High,5,Better,4,0,0
36,No,Frequently,Research & Development,23,College,2061,High,Male,2,Very High,Married,2571,4,No,17,High,17,Better,5,0,3
39,No,Rarely,Research & Development,6,Below College,2062,Very High,Male,3,Low,Married,9991,4,No,15,Low,9,Better,7,1,7
27,No,Rarely,Research & Development,4,Bachelor,2064,Medium,Male,2,Medium,Married,6142,1,Yes,20,Medium,6,Better,6,0,3
49,No,Frequently,Sales,2,Bachelor,2065,Very High,Male,2,Medium,Married,5390,2,No,14,Very High,17,Good,9,0,8
34,No,Rarely,Research & Development,8,Bachelor,2068,Medium,Male,2,High,Married,4404,2,No,12,Low,6,Best,4,1,2
